customer_id,segment,age,gender,loyalty_member
C03050,Health Seekers,30,M,False
C03051,Rx-Only,30,F,True
C03052,Rx-Only,76,M,True
C03053,Health Seekers,40,M,True
C03054,Rx-Only,30,F,False
C03055,Occasional Visitors,39,F,True
C03056,Health Seekers,38,F,True
C03057,Chronic Loyalists,39,F,False
C03058,Occasional Visitors,55,F,True
C03059,Rx-Only,22,F,False
C03060,Health Seekers,28,F,True
C03061,Rx-Only,48,M,False
C03062,Health Seekers,27,F,True
C03063,Health Seekers,56,M,True
C03064,Occasional Visitors,77,F,True
C03065,Health Seekers,23,M,True
C03066,Health Seekers,49,F,True
C03067,Chronic Loyalists,63,F,True
C03068,Chronic Loyalists,24,F,True
C03069,Occasional Visitors,30,M,True
C03070,Rx-Only,28,M,False
C03071,Health Seekers,36,F,False
C03072,Chronic Loyalists,75,M,False
C03073,Health Seekers,57,F,False
C03074,Rx-Only,59,M,True
C03075,Health Seekers,77,F,True
C03076,Rx-Only,47,F,True
C03077,Rx-Only,42,F,True
C03078,Rx-Only,24,F,True
C03079,Occasional Visitors,62,M,True
C03080,Health Seekers,70,M,False
C03081,Price Sensitives,58,M,True
C03082,Occasional Visitors,29,F,True
C03083,Occasional Visitors,74,M,True
C03084,Price Sensitives,23,F,False
C03085,Occasional Visitors,28,F,False
C03086,At-Risk Lapsing,30,F,True
C03087,Chronic Loyalists,47,M,True
C03088,Chronic Loyalists,27,M,True
C03089,Health Seekers,69,M,True
C03090,Price Sensitives,62,F,False
C03091,Chronic Loyalists,75,M,True
C03092,Rx-Only,38,F,True
C03093,Chronic Loyalists,35,F,True
C03094,Chronic Loyalists,27,M,True
C03095,At-Risk Lapsing,24,F,False
C03096,Rx-Only,53,F,True
C03097,Rx-Only,44,M,False
C03098,Rx-Only,31,M,True
C03099,Health Seekers,22,M,False
C03100,Chronic Loyalists,43,M,False
C03101,Occasional Visitors,64,M,False
C03102,Occasional Visitors,30,F,True
C03103,Rx-Only,36,F,True
C03104,Health Seekers,25,F,False
C03105,Chronic Loyalists,56,F,True
C03106,At-Risk Lapsing,63,M,False
C03107,Occasional Visitors,48,F,True
C03108,Health Seekers,45,M,True
C03109,Rx-Only,65,M,True
C03110,Rx-Only,26,F,True
C03111,Price Sensitives,67,M,True
C03112,Chronic Loyalists,24,M,True
C03113,At-Risk Lapsing,46,F,False
C03114,Chronic Loyalists,44,M,False
C03115,Rx-Only,44,F,True
C03116,Chronic Loyalists,68,F,False
C03117,Occasional Visitors,22,M,True
C03118,Occasional Visitors,52,F,True
C03119,Occasional Visitors,22,F,True
C03120,Occasional Visitors,53,M,True
C03121,Chronic Loyalists,71,F,False
C03122,Rx-Only,55,F,True
C03123,Rx-Only,31,M,True
C03124,Rx-Only,41,F,True
C03125,Rx-Only,55,F,True
C03126,Occasional Visitors,48,M,True
C03127,Health Seekers,70,M,False
C03128,Chronic Loyalists,56,F,True
C03129,Health Seekers,63,M,True
C03130,Rx-Only,70,M,False
C03131,At-Risk Lapsing,29,F,False
C03132,Chronic Loyalists,31,F,False
C03133,Rx-Only,61,M,True
C03134,Rx-Only,38,F,True
C03135,Rx-Only,36,M,True
C03136,Occasional Visitors,60,F,True
C03137,Price Sensitives,57,M,True
C03138,Chronic Loyalists,69,M,True
C03139,Occasional Visitors,50,M,True
C03140,Rx-Only,59,F,True
C03141,Rx-Only,32,F,True
C03142,Price Sensitives,31,M,True
C03143,Health Seekers,65,M,True
C03144,Health Seekers,33,F,False
C03145,Rx-Only,62,M,True
C03146,Chronic Loyalists,77,M,False
C03147,Rx-Only,65,F,True
C03148,Health Seekers,54,F,True
C03149,At-Risk Lapsing,48,F,False
C03150,Occasional Visitors,75,M,True
C03151,Health Seekers,28,F,True
C03152,Chronic Loyalists,50,F,True
C03153,Health Seekers,62,M,True
C03154,Occasional Visitors,60,F,True
C03155,Chronic Loyalists,37,M,True
C03156,Chronic Loyalists,26,M,True
C03157,Health Seekers,75,F,False
C03158,Occasional Visitors,74,F,True
C03159,Occasional Visitors,60,M,True
C03160,Occasional Visitors,37,F,True
C03161,At-Risk Lapsing,66,M,True
C03162,Health Seekers,58,M,True
C03163,At-Risk Lapsing,44,F,False
C03164,Rx-Only,25,F,True
C03165,Rx-Only,26,M,False
C03166,Chronic Loyalists,51,M,True
C03167,Chronic Loyalists,62,M,True
C03168,Chronic Loyalists,42,M,True
C03169,Health Seekers,41,F,True
C03170,Price Sensitives,53,M,True
C03171,Occasional Visitors,26,F,True
C03172,Price Sensitives,29,M,True
C03173,Chronic Loyalists,41,F,True
C03174,Rx-Only,32,M,False
C03175,Health Seekers,74,F,False
C03176,Occasional Visitors,75,M,True
C03177,Chronic Loyalists,70,F,True
C03178,Chronic Loyalists,32,M,True
C03179,Chronic Loyalists,72,F,False
C03180,Chronic Loyalists,53,F,True
C03181,Price Sensitives,64,M,True
C03182,Health Seekers,47,F,True
C03183,Occasional Visitors,69,F,False
C03184,Rx-Only,72,F,True
C03185,Chronic Loyalists,30,F,True
C03186,Price Sensitives,43,F,True
C03187,Chronic Loyalists,29,F,True
C03188,Rx-Only,75,F,True
C03189,Rx-Only,65,F,True
C03190,Chronic Loyalists,63,M,True
C03191,Price Sensitives,30,M,True
C03192,Health Seekers,53,M,True
C03193,Chronic Loyalists,52,F,True
C03194,Occasional Visitors,63,F,True
C03195,Chronic Loyalists,35,M,True
C03196,Chronic Loyalists,61,F,True
C03197,Health Seekers,54,F,False
C03198,Price Sensitives,52,F,False
C03199,Health Seekers,67,F,True
C03200,Rx-Only,41,M,False
C03201,Health Seekers,38,M,True
C03202,Rx-Only,58,F,True
C03203,Health Seekers,67,F,True
C03204,Occasional Visitors,69,M,False
C03205,Health Seekers,38,F,True
C03206,Occasional Visitors,36,M,True
C03207,Occasional Visitors,59,F,True
C03208,Chronic Loyalists,36,M,False
C03209,Health Seekers,40,F,True
C03210,Occasional Visitors,39,F,True
C03211,Rx-Only,48,F,True
C03212,Health Seekers,28,F,True
C03213,Price Sensitives,72,M,True
C03214,Chronic Loyalists,33,F,True
C03215,Occasional Visitors,24,F,True
C03216,Health Seekers,31,M,True
C03217,Rx-Only,44,M,True
C03218,Rx-Only,36,F,False
C03219,Chronic Loyalists,28,F,True
C03220,Health Seekers,67,M,True
C03221,Health Seekers,25,M,True
C03222,Occasional Visitors,56,M,True
C03223,Occasional Visitors,73,F,True
C03224,Rx-Only,22,M,True
C03225,Rx-Only,53,F,True
C03226,Health Seekers,28,M,True
C03227,Rx-Only,24,M,True
C03228,Chronic Loyalists,71,M,False
C03229,Chronic Loyalists,77,F,False
C03230,Health Seekers,42,M,True
C03231,At-Risk Lapsing,40,F,True
C03232,At-Risk Lapsing,27,F,False
C03233,Rx-Only,72,F,True
C03234,Occasional Visitors,24,M,True
C03235,Rx-Only,35,M,False
C03236,Rx-Only,50,M,True
C03237,Occasional Visitors,66,F,True
C03238,Chronic Loyalists,58,F,True
C03239,At-Risk Lapsing,70,M,True
C03240,Rx-Only,69,M,True
C03241,At-Risk Lapsing,67,F,True
C03242,Health Seekers,44,F,True
C03243,Rx-Only,65,F,True
C03244,Rx-Only,72,F,True
C03245,Rx-Only,30,F,False
C03246,Health Seekers,22,M,True
C03247,Health Seekers,68,F,True
C03248,Health Seekers,52,F,True
C03249,Rx-Only,76,F,False
C03250,Rx-Only,72,M,False
C03251,Health Seekers,64,F,False
C03252,Occasional Visitors,30,F,True
C03253,At-Risk Lapsing,64,M,True
C03254,Occasional Visitors,36,M,True
C03255,Rx-Only,67,F,True
C03256,Chronic Loyalists,31,M,False
C03257,Occasional Visitors,64,F,True
C03258,Occasional Visitors,69,M,True
C03259,Rx-Only,24,F,True
C03260,Chronic Loyalists,35,M,False
C03261,Rx-Only,77,F,True
C03262,Price Sensitives,46,F,True
C03263,Rx-Only,30,F,True
C03264,Health Seekers,64,M,True
C03265,Rx-Only,26,M,False
C03266,Rx-Only,67,M,True
C03267,Health Seekers,38,F,False
C03268,Rx-Only,49,F,True
C03269,Chronic Loyalists,29,M,True
C03270,Occasional Visitors,46,F,True
C03271,Health Seekers,74,F,True
C03272,Rx-Only,27,F,True
C03273,Rx-Only,28,F,False
C03274,Rx-Only,59,F,True
C03275,Chronic Loyalists,58,M,True
C03276,Rx-Only,24,F,False
C03277,Rx-Only,43,F,True
C03278,At-Risk Lapsing,27,M,True
C03279,Chronic Loyalists,70,F,True
C03280,Chronic Loyalists,61,F,True
C03281,Price Sensitives,36,M,False
C03282,Rx-Only,75,M,True
C03283,Price Sensitives,40,F,False
C03284,Health Seekers,53,F,True
C03285,Price Sensitives,31,M,True
C03286,Price Sensitives,24,F,True
C03287,Chronic Loyalists,36,M,False
C03288,Chronic Loyalists,42,M,False
C03289,Rx-Only,41,F,True
C03290,Occasional Visitors,60,F,True
C03291,Chronic Loyalists,65,M,False
C03292,Health Seekers,31,M,True
C03293,Chronic Loyalists,52,M,False
C03294,Rx-Only,54,F,True
C03295,At-Risk Lapsing,29,M,False
C03296,Chronic Loyalists,46,F,False
C03297,Chronic Loyalists,61,F,True
C03298,Health Seekers,65,M,True
C03299,Health Seekers,69,M,True
C03300,Health Seekers,39,F,True
C03301,Price Sensitives,50,M,True
C03302,Price Sensitives,71,F,True
C03303,Occasional Visitors,63,F,True
C03304,Health Seekers,40,F,False
C03305,Health Seekers,35,M,False
C03306,Rx-Only,44,M,True
C03307,Price Sensitives,56,F,False
C03308,Chronic Loyalists,61,F,True
C03309,Chronic Loyalists,23,F,False
C03310,Occasional Visitors,63,F,True
C03311,Occasional Visitors,66,M,True
C03312,Rx-Only,24,M,True
C03313,Rx-Only,30,M,True
C03314,Chronic Loyalists,28,M,True
C03315,Rx-Only,60,M,False
C03316,Occasional Visitors,44,F,True
C03317,Rx-Only,55,M,True
C03318,Occasional Visitors,44,M,False
C03319,Chronic Loyalists,60,F,True
C03320,Occasional Visitors,73,F,False
C03321,Rx-Only,44,F,False
C03322,Chronic Loyalists,58,M,True
C03323,Chronic Loyalists,63,F,True
C03324,Chronic Loyalists,69,M,False
C03325,Chronic Loyalists,74,F,True
C03326,Chronic Loyalists,49,F,True
C03327,Rx-Only,72,F,False
C03328,Occasional Visitors,26,F,True
C03329,At-Risk Lapsing,35,M,True
C03330,Chronic Loyalists,47,F,True
C03331,Health Seekers,24,M,False
C03332,Occasional Visitors,30,M,True
C03333,Occasional Visitors,22,F,False
C03334,Rx-Only,24,F,True
C03335,Rx-Only,59,M,True
C03336,Price Sensitives,73,M,True
C03337,Price Sensitives,41,F,True
C03338,Chronic Loyalists,33,M,True
C03339,Health Seekers,40,F,False
C03340,At-Risk Lapsing,31,F,True
C03341,Health Seekers,54,M,True
C03342,Health Seekers,27,F,True
C03343,Chronic Loyalists,63,M,True
C03344,Occasional Visitors,71,F,False
C03345,Rx-Only,67,M,True
C03346,Health Seekers,60,M,True
C03347,Health Seekers,28,F,True
C03348,Health Seekers,59,F,False
C03349,Health Seekers,77,M,True
C03350,Health Seekers,29,M,True
C03351,At-Risk Lapsing,40,M,True
C03352,At-Risk Lapsing,51,M,True
C03353,Chronic Loyalists,45,M,False
C03354,Rx-Only,57,M,False
C03355,Occasional Visitors,34,M,True
C03356,Occasional Visitors,66,F,False
C03357,Rx-Only,72,F,True
C03358,Chronic Loyalists,76,M,True
C03359,Price Sensitives,76,F,True
C03360,Chronic Loyalists,46,M,True
C03361,Health Seekers,75,F,True
C03362,Rx-Only,57,M,True
C03363,Chronic Loyalists,25,M,True
C03364,Chronic Loyalists,76,M,True
C03365,Health Seekers,32,F,True
C03366,Chronic Loyalists,24,M,True
C03367,Rx-Only,66,M,True
C03368,Chronic Loyalists,50,F,False
C03369,Price Sensitives,27,M,False
C03370,Chronic Loyalists,62,F,False
C03371,Rx-Only,55,M,True
C03372,Occasional Visitors,23,M,False
C03373,Rx-Only,52,M,True
C03374,At-Risk Lapsing,77,F,True
C03375,Rx-Only,66,M,True
C03376,Price Sensitives,45,M,False
C03377,Occasional Visitors,66,F,True
C03378,Occasional Visitors,62,F,True
C03379,Rx-Only,38,M,False
C03380,Occasional Visitors,55,M,True
C03381,Rx-Only,65,M,False
C03382,Chronic Loyalists,48,F,True
C03383,Health Seekers,59,F,False
C03384,Rx-Only,38,F,True
C03385,Rx-Only,52,F,True
C03386,Rx-Only,65,M,True
C03387,Price Sensitives,72,F,True
C03388,Chronic Loyalists,26,F,True
C03389,Rx-Only,74,F,True
C03390,Occasional Visitors,68,M,True
C03391,Health Seekers,48,M,False
C03392,Chronic Loyalists,67,M,True
C03393,Price Sensitives,29,F,True
C03394,At-Risk Lapsing,48,F,True
C03395,Occasional Visitors,66,M,True
C03396,Price Sensitives,27,M,False
C03397,Rx-Only,39,F,False
C03398,Rx-Only,60,F,False
C03399,Rx-Only,39,F,True
C03400,Rx-Only,54,M,False
C03401,Chronic Loyalists,68,F,True
C03402,Chronic Loyalists,33,F,True
C03403,Rx-Only,52,M,True
C03404,Rx-Only,74,M,True
C03405,Chronic Loyalists,67,F,True
C03406,Price Sensitives,24,F,False
C03407,Rx-Only,67,M,True
C03408,Price Sensitives,58,F,True
C03409,Price Sensitives,25,M,False
C03410,Chronic Loyalists,42,F,True
C03411,Rx-Only,25,F,True
C03412,Rx-Only,48,F,True
C03413,Rx-Only,40,M,True
C03414,Chronic Loyalists,52,M,False
C03415,Health Seekers,25,M,True
C03416,Price Sensitives,66,F,False
C03417,Occasional Visitors,40,M,True
C03418,At-Risk Lapsing,46,M,True
C03419,Health Seekers,60,M,False
C03420,Occasional Visitors,43,M,True
C03421,Health Seekers,37,M,False
C03422,Price Sensitives,73,F,True
C03423,Price Sensitives,24,M,True
C03424,Occasional Visitors,54,M,False
C03425,Health Seekers,53,F,True
C03426,Chronic Loyalists,42,F,True
C03427,Occasional Visitors,38,M,True
C03428,At-Risk Lapsing,32,M,True
C03429,Rx-Only,72,F,True
C03430,Rx-Only,61,F,False
C03431,Rx-Only,50,M,True
C03432,At-Risk Lapsing,23,M,False
C03433,Chronic Loyalists,32,M,False
C03434,Rx-Only,51,M,True
C03435,Rx-Only,32,F,True
C03436,Price Sensitives,59,F,True
C03437,Price Sensitives,40,M,True
C03438,Health Seekers,24,M,True
C03439,Rx-Only,66,F,False
C03440,Rx-Only,33,F,False
C03441,Chronic Loyalists,75,M,True
C03442,Occasional Visitors,43,F,False
C03443,Occasional Visitors,45,M,False
C03444,At-Risk Lapsing,75,F,True
C03445,Price Sensitives,68,F,False
C03446,Occasional Visitors,31,M,True
C03447,Occasional Visitors,66,F,True
C03448,Rx-Only,55,M,True
C03449,Rx-Only,55,F,False
C03450,Health Seekers,31,M,True
C03451,Occasional Visitors,69,M,False
C03452,Health Seekers,75,F,True
C03453,Rx-Only,65,M,True
C03454,Occasional Visitors,74,M,True
C03455,Chronic Loyalists,38,F,True
C03456,Health Seekers,66,M,False
C03457,Price Sensitives,55,F,True
C03458,Occasional Visitors,44,M,True
C03459,Rx-Only,29,F,True
C03460,Health Seekers,68,M,True
C03461,Rx-Only,70,M,True
C03462,Price Sensitives,26,F,True
C03463,Rx-Only,61,M,True
C03464,At-Risk Lapsing,68,F,True
C03465,Chronic Loyalists,73,M,True
C03466,Chronic Loyalists,29,M,False
C03467,Chronic Loyalists,70,F,True
C03468,Chronic Loyalists,42,F,False
C03469,Chronic Loyalists,35,M,False
C03470,At-Risk Lapsing,56,M,True
C03471,Rx-Only,32,F,True
C03472,Occasional Visitors,44,M,True
C03473,Occasional Visitors,53,F,True
C03474,Rx-Only,34,F,True
C03475,Rx-Only,55,M,True
C03476,Chronic Loyalists,71,M,False
C03477,Rx-Only,54,F,True
C03478,Health Seekers,63,F,True
C03479,Occasional Visitors,28,M,True
C03480,Price Sensitives,24,F,False
C03481,Price Sensitives,38,M,True
C03482,Chronic Loyalists,56,F,True
C03483,Health Seekers,67,M,True
C03484,Occasional Visitors,48,F,True
C03485,Health Seekers,65,F,False
C03486,Price Sensitives,49,M,True
C03487,Occasional Visitors,71,F,False
C03488,Chronic Loyalists,75,M,True
C03489,Chronic Loyalists,35,M,True
C03490,Chronic Loyalists,29,F,True
C03491,Chronic Loyalists,37,M,False
C03492,Chronic Loyalists,39,M,True
C03493,Rx-Only,37,M,True
C03494,Rx-Only,67,M,False
C03495,Health Seekers,54,F,True
C03496,Health Seekers,63,M,True
C03497,Health Seekers,24,M,True
C03498,Health Seekers,28,M,True
C03499,Chronic Loyalists,69,F,True
C03500,Occasional Visitors,32,F,True
C03501,Health Seekers,54,M,True
C03502,Rx-Only,48,F,False
C03503,Health Seekers,77,M,True
C03504,Occasional Visitors,33,M,True
C03505,Rx-Only,34,F,False
C03506,Health Seekers,73,F,True
C03507,Rx-Only,72,F,True
C03508,Occasional Visitors,63,F,True
C03509,Chronic Loyalists,31,M,True
C03510,Occasional Visitors,48,F,False
C03511,Occasional Visitors,24,F,True
C03512,At-Risk Lapsing,68,M,True
C03513,Rx-Only,45,F,True
C03514,Rx-Only,46,M,False
C03515,Occasional Visitors,48,M,True
C03516,Price Sensitives,56,F,False
C03517,Health Seekers,74,F,True
C03518,Chronic Loyalists,70,F,True
C03519,Chronic Loyalists,69,F,True
C03520,Rx-Only,44,F,True
C03521,Health Seekers,55,M,True
C03522,Health Seekers,39,F,True
C03523,Chronic Loyalists,34,F,True
C03524,Chronic Loyalists,29,M,True
C03525,Occasional Visitors,48,F,False
C03526,At-Risk Lapsing,54,F,True
C03527,Health Seekers,46,M,True
C03528,Occasional Visitors,47,M,False
C03529,Occasional Visitors,25,F,True
C03530,Occasional Visitors,39,M,True
C03531,Occasional Visitors,25,F,True
C03532,Health Seekers,68,M,True
C03533,Chronic Loyalists,72,F,True
C03534,At-Risk Lapsing,46,F,False
C03535,Chronic Loyalists,22,M,True
C03536,Chronic Loyalists,57,M,True
C03537,Rx-Only,46,M,False
C03538,Rx-Only,24,F,True
C03539,Chronic Loyalists,75,F,True
C03540,At-Risk Lapsing,66,F,True
C03541,Occasional Visitors,63,M,True
C03542,Rx-Only,52,F,True
C03543,Rx-Only,26,M,True
C03544,Rx-Only,63,F,True
C03545,Rx-Only,63,M,False
C03546,Chronic Loyalists,69,M,True
C03547,Rx-Only,63,M,True
C03548,Chronic Loyalists,46,F,False
C03549,Health Seekers,66,M,True
C03550,Chronic Loyalists,29,M,True
C03551,Rx-Only,43,F,True
C03552,Occasional Visitors,77,F,False
C03553,At-Risk Lapsing,40,F,False
C03554,Price Sensitives,45,M,True
C03555,Health Seekers,53,F,True
C03556,Rx-Only,45,M,True
C03557,Health Seekers,41,M,True
C03558,Occasional Visitors,68,F,True
C03559,Health Seekers,59,F,True
C03560,Chronic Loyalists,26,F,True
C03561,Health Seekers,61,F,True
C03562,At-Risk Lapsing,22,M,True
C03563,Health Seekers,23,M,True
C03564,Occasional Visitors,44,F,True
C03565,Occasional Visitors,35,M,True
C03566,Rx-Only,45,F,True
C03567,Occasional Visitors,31,M,False
C03568,Chronic Loyalists,64,M,True
C03569,Health Seekers,44,F,True
C03570,Chronic Loyalists,58,F,False
C03571,Rx-Only,35,M,False
C03572,Health Seekers,37,M,True
C03573,Health Seekers,39,F,True
C03574,Rx-Only,37,F,True
C03575,Rx-Only,77,F,False
C03576,Chronic Loyalists,44,F,False
C03577,Occasional Visitors,55,F,True
C03578,Chronic Loyalists,77,M,True
C03579,Rx-Only,72,F,True
C03580,Chronic Loyalists,26,M,False
C03581,Occasional Visitors,72,F,True
C03582,Chronic Loyalists,46,F,True
C03583,At-Risk Lapsing,25,M,False
C03584,Health Seekers,51,F,False
C03585,Price Sensitives,41,F,True
C03586,Chronic Loyalists,47,F,True
C03587,Chronic Loyalists,54,F,True
C03588,Rx-Only,36,M,True
C03589,Occasional Visitors,47,M,True
C03590,Health Seekers,72,F,True
C03591,At-Risk Lapsing,49,M,False
C03592,Health Seekers,64,M,True
C03593,Price Sensitives,77,F,False
C03594,Rx-Only,56,F,False
C03595,Rx-Only,70,M,True
C03596,Rx-Only,52,M,False
C03597,Occasional Visitors,63,F,True
C03598,Rx-Only,66,F,True
C03599,Price Sensitives,30,F,True
C03600,Chronic Loyalists,40,M,True
C03601,Price Sensitives,46,F,False
C03602,Health Seekers,33,M,False
C03603,Occasional Visitors,46,M,False
C03604,Rx-Only,57,F,True
C03605,Price Sensitives,48,M,True
C03606,Chronic Loyalists,43,F,False
C03607,Chronic Loyalists,76,F,True
C03608,Occasional Visitors,62,M,False
C03609,Chronic Loyalists,62,F,True
C03610,Chronic Loyalists,38,F,True
C03611,Occasional Visitors,75,M,True
C03612,Chronic Loyalists,53,F,False
C03613,Occasional Visitors,71,F,True
C03614,Rx-Only,43,M,True
C03615,Occasional Visitors,29,F,True
C03616,Price Sensitives,52,M,True
C03617,Occasional Visitors,51,F,True
C03618,Occasional Visitors,40,M,False
C03619,Chronic Loyalists,73,M,True
C03620,At-Risk Lapsing,38,M,True
C03621,Health Seekers,52,F,True
C03622,Rx-Only,22,M,False
C03623,Rx-Only,73,M,True
C03624,Chronic Loyalists,76,M,False
C03625,Occasional Visitors,31,M,True
C03626,Chronic Loyalists,57,F,False
C03627,Health Seekers,64,M,False
C03628,At-Risk Lapsing,33,M,True
C03629,Chronic Loyalists,30,F,True
C03630,Chronic Loyalists,72,F,False
C03631,Occasional Visitors,58,F,False
C03632,Rx-Only,51,M,True
C03633,Occasional Visitors,41,F,True
C03634,Occasional Visitors,61,M,True
C03635,Occasional Visitors,62,F,False
C03636,Health Seekers,24,M,True
C03637,Chronic Loyalists,41,F,True
C03638,At-Risk Lapsing,60,M,True
C03639,Rx-Only,38,F,True
C03640,Chronic Loyalists,39,M,True
C03641,Rx-Only,33,M,True
C03642,Rx-Only,72,F,True
C03643,At-Risk Lapsing,31,F,True
C03644,Health Seekers,63,M,True
C03645,Chronic Loyalists,72,F,True
C03646,Price Sensitives,33,M,True
C03647,Chronic Loyalists,64,F,True
C03648,Health Seekers,25,M,True
C03649,Occasional Visitors,63,M,True
C03650,Price Sensitives,61,F,True
C03651,Chronic Loyalists,70,M,True
C03652,Price Sensitives,33,M,True
C03653,Chronic Loyalists,67,M,False
C03654,Chronic Loyalists,51,M,False
C03655,Price Sensitives,50,F,True
C03656,Chronic Loyalists,40,F,True
C03657,Rx-Only,24,F,False
C03658,Chronic Loyalists,53,F,True
C03659,Chronic Loyalists,44,M,True
C03660,Occasional Visitors,46,M,True
C03661,Price Sensitives,69,M,True
C03662,Rx-Only,26,M,False
C03663,Rx-Only,69,F,True
C03664,Chronic Loyalists,22,F,True
C03665,Price Sensitives,28,M,False
C03666,Health Seekers,70,F,True
C03667,Health Seekers,25,M,True
C03668,Price Sensitives,73,M,True
C03669,Health Seekers,65,M,True
C03670,Rx-Only,24,M,False
C03671,Occasional Visitors,42,F,True
C03672,Rx-Only,54,F,True
C03673,Health Seekers,58,M,False
C03674,Rx-Only,35,F,False
C03675,Health Seekers,58,F,False
C03676,Health Seekers,22,F,True
C03677,Rx-Only,65,F,True
C03678,Rx-Only,45,F,True
C03679,Rx-Only,51,M,True
C03680,Price Sensitives,61,M,True
C03681,Occasional Visitors,69,F,False
C03682,Health Seekers,43,M,True
C03683,Chronic Loyalists,39,M,True
C03684,Rx-Only,71,F,False
C03685,At-Risk Lapsing,63,F,True
C03686,Occasional Visitors,32,F,False
C03687,Rx-Only,56,F,True
C03688,At-Risk Lapsing,50,M,True
C03689,Health Seekers,37,M,True
C03690,Price Sensitives,69,M,False
C03691,Rx-Only,69,M,False
C03692,Occasional Visitors,73,M,True
C03693,At-Risk Lapsing,34,F,True
C03694,Price Sensitives,50,M,False
C03695,Rx-Only,54,M,False
C03696,Occasional Visitors,70,M,True
C03697,Occasional Visitors,45,F,True
C03698,Chronic Loyalists,60,F,True
C03699,Occasional Visitors,74,F,False
C03700,Rx-Only,31,F,True
C03701,Rx-Only,37,M,True
C03702,Rx-Only,43,M,False
C03703,Occasional Visitors,37,M,True
C03704,Rx-Only,65,F,False
C03705,Health Seekers,76,M,True
C03706,Chronic Loyalists,57,F,True
C03707,Price Sensitives,25,F,True
C03708,Price Sensitives,66,M,False
C03709,Rx-Only,60,M,True
C03710,Occasional Visitors,45,F,False
C03711,Health Seekers,43,F,False
C03712,At-Risk Lapsing,67,M,False
C03713,Occasional Visitors,68,F,True
C03714,Health Seekers,28,M,True
C03715,Rx-Only,35,M,True
C03716,Rx-Only,41,F,True
C03717,At-Risk Lapsing,64,M,True
C03718,Health Seekers,55,F,True
C03719,Price Sensitives,55,F,True
C03720,At-Risk Lapsing,69,M,True
C03721,Price Sensitives,50,F,True
C03722,Chronic Loyalists,24,F,False
C03723,Chronic Loyalists,23,M,True
C03724,Chronic Loyalists,76,M,True
C03725,Price Sensitives,66,F,False
C03726,Health Seekers,29,F,False
C03727,Chronic Loyalists,61,F,True
C03728,Price Sensitives,36,M,True
C03729,Occasional Visitors,47,F,True
C03730,Rx-Only,75,F,True
C03731,Health Seekers,34,F,True
C03732,Chronic Loyalists,60,F,False
C03733,Rx-Only,67,F,False
C03734,Chronic Loyalists,73,F,False
C03735,Rx-Only,62,F,True
C03736,Price Sensitives,34,F,True
C03737,Price Sensitives,30,M,True
C03738,Occasional Visitors,64,F,True
C03739,At-Risk Lapsing,37,M,True
C03740,At-Risk Lapsing,27,F,False
C03741,Rx-Only,45,F,True
C03742,Chronic Loyalists,43,F,True
C03743,Chronic Loyalists,44,M,True
C03744,Price Sensitives,61,M,True
C03745,Rx-Only,49,F,False
C03746,Health Seekers,57,M,True
C03747,Price Sensitives,30,F,True
C03748,Rx-Only,76,M,True
C03749,Rx-Only,32,F,True
C03750,Health Seekers,77,F,True
C03751,Rx-Only,55,F,False
C03752,At-Risk Lapsing,68,M,True
C03753,Occasional Visitors,42,M,True
C03754,Price Sensitives,38,M,True
C03755,Price Sensitives,38,M,True
C03756,Chronic Loyalists,50,M,True
C03757,Occasional Visitors,51,M,True
C03758,Chronic Loyalists,42,M,True
C03759,Occasional Visitors,40,F,True
C03760,Chronic Loyalists,33,M,False
C03761,Health Seekers,25,F,True
C03762,Chronic Loyalists,28,M,False
C03763,Health Seekers,35,F,True
C03764,Price Sensitives,51,M,True
C03765,Chronic Loyalists,50,F,True
C03766,Health Seekers,22,M,True
C03767,Health Seekers,54,F,True
C03768,Health Seekers,36,M,False
C03769,Health Seekers,36,M,True
C03770,Rx-Only,65,F,False
C03771,Chronic Loyalists,44,F,True
C03772,Health Seekers,51,M,True
C03773,Rx-Only,35,M,False
C03774,Price Sensitives,75,F,True
C03775,Health Seekers,25,F,True
C03776,At-Risk Lapsing,37,M,False
C03777,Chronic Loyalists,26,F,True
C03778,Chronic Loyalists,44,F,True
C03779,Occasional Visitors,74,M,False
C03780,Occasional Visitors,71,F,False
C03781,Price Sensitives,49,F,True
C03782,Rx-Only,24,M,True
C03783,Health Seekers,60,F,True
C03784,Chronic Loyalists,55,F,False
C03785,Occasional Visitors,68,M,True
C03786,Rx-Only,51,M,False
C03787,Chronic Loyalists,32,F,True
C03788,Rx-Only,24,F,True
C03789,Rx-Only,74,F,True
C03790,Occasional Visitors,55,M,True
C03791,Occasional Visitors,34,F,True
C03792,Occasional Visitors,53,M,True
C03793,Rx-Only,26,F,True
C03794,At-Risk Lapsing,36,F,False
C03795,Rx-Only,32,F,False
C03796,Health Seekers,50,M,False
C03797,Chronic Loyalists,61,M,True
C03798,Health Seekers,30,M,True
C03799,Price Sensitives,60,F,True
C03800,Chronic Loyalists,60,F,True
C03801,Health Seekers,56,M,True
C03802,Occasional Visitors,46,M,True
C03803,Health Seekers,76,F,True
C03804,Chronic Loyalists,56,F,True
C03805,Rx-Only,28,M,True
C03806,Chronic Loyalists,28,M,True
C03807,Occasional Visitors,53,M,True
C03808,Chronic Loyalists,54,M,True
C03809,Rx-Only,37,M,True
